epoch,test acc
0,0.55
1,0.75
2,0.79
3,0.8
4,0.8
5,0.8
6,0.8
7,0.8
8,0.79
9,0.79
10,0.79
11,0.79
12,0.79
13,0.8
14,0.8
15,0.8
16,0.8
17,0.8
18,0.8
19,0.8
20,0.8
21,0.81
22,0.81
23,0.81
24,0.81
25,0.79
26,0.79
27,0.79
28,0.79
29,0.79
