epoch,test acc
0,0.57
1,0.71
2,0.75
3,0.74
4,0.74
5,0.76
6,0.76
7,0.76
8,0.76
9,0.78
10,0.79
11,0.79
12,0.8
13,0.81
14,0.81
15,0.81
16,0.81
17,0.81
18,0.81
19,0.81
20,0.81
21,0.81
22,0.8
23,0.8
24,0.8
25,0.81
26,0.8
27,0.8
28,0.8
29,0.8
