epoch,test acc
0,0.535
1,0.735
2,0.765
3,0.8
4,0.8
5,0.805
6,0.805
7,0.805
8,0.805
9,0.805
10,0.805
11,0.805
12,0.8
13,0.8
14,0.805
15,0.805
16,0.805
17,0.805
18,0.805
19,0.805
20,0.805
21,0.8
22,0.8
23,0.795
24,0.795
25,0.795
26,0.795
27,0.795
28,0.795
29,0.795
