iter,test acc,w diff
0,0.455,2.491426467895508
1,0.455,2.489705801010132
2,0.455,2.4883594512939453
3,0.455,2.4842448234558105
4,0.46,2.484431743621826
5,0.46,2.4802207946777344
6,0.46,2.4794676303863525
7,0.46,2.4787333011627197
8,0.46,2.4776031970977783
9,0.46,2.475731372833252
10,0.46,2.4750452041625977
11,0.46,2.4716455936431885
12,0.46,2.470494031906128
13,0.46,2.4685041904449463
14,0.46,2.466088056564331
15,0.46,2.4636380672454834
16,0.465,2.45866322517395
17,0.465,2.4538211822509766
18,0.465,2.451663017272949
19,0.47,2.4481313228607178
20,0.47,2.4453725814819336
21,0.475,2.4421539306640625
22,0.475,2.4415090084075928
23,0.475,2.439465284347534
24,0.475,2.4361188411712646
25,0.475,2.43558669090271
26,0.47,2.4347946643829346
27,0.47,2.431626796722412
28,0.47,2.428534507751465
29,0.47,2.4250354766845703
30,0.47,2.4216675758361816
31,0.47,2.420651912689209
32,0.47,2.4188594818115234
33,0.47,2.418520450592041
34,0.47,2.4128575325012207
35,0.47,2.412038564682007
36,0.47,2.4076859951019287
37,0.47,2.4050991535186768
38,0.47,2.401672124862671
39,0.47,2.399880886077881
40,0.47,2.3976666927337646
41,0.47,2.393404722213745
42,0.47,2.391566276550293
43,0.47,2.389894962310791
44,0.475,2.3865106105804443
45,0.475,2.3847463130950928
46,0.475,2.3846940994262695
47,0.475,2.380409002304077
48,0.475,2.3741769790649414
49,0.475,2.368563652038574
50,0.475,2.368379831314087
51,0.475,2.3655667304992676
52,0.475,2.3655412197113037
53,0.475,2.36506986618042
54,0.48,2.3617594242095947
55,0.485,2.3573920726776123
56,0.485,2.3571736812591553
57,0.485,2.3546605110168457
58,0.485,2.350813865661621
59,0.485,2.3483104705810547
60,0.485,2.348930597305298
61,0.49,2.3453917503356934
62,0.49,2.34126353263855
63,0.49,2.3400957584381104
64,0.49,2.339578151702881
65,0.49,2.3378162384033203
66,0.49,2.3374202251434326
67,0.49,2.3365464210510254
68,0.49,2.336015224456787
69,0.49,2.3358120918273926
70,0.49,2.3335607051849365
71,0.49,2.329557418823242
72,0.49,2.3274898529052734
73,0.49,2.3241868019104004
74,0.49,2.322688341140747
75,0.49,2.317552328109741
76,0.49,2.3166260719299316
77,0.49,2.3156185150146484
78,0.49,2.3137407302856445
79,0.49,2.312626600265503
80,0.49,2.3069400787353516
81,0.49,2.3040294647216797
82,0.49,2.30299711227417
83,0.49,2.3023712635040283
84,0.49,2.299616813659668
85,0.49,2.2990994453430176
86,0.49,2.295280694961548
87,0.5,2.291877508163452
88,0.5,2.288811206817627
89,0.5,2.2882864475250244
90,0.5,2.2845139503479004
91,0.5,2.282820224761963
92,0.5,2.2824928760528564
93,0.5,2.2811548709869385
94,0.5,2.2774698734283447
95,0.5,2.2756261825561523
96,0.5,2.274555206298828
97,0.5,2.273836851119995
98,0.505,2.2672059535980225
99,0.505,2.2641003131866455
100,0.505,2.262601852416992
101,0.51,2.2621283531188965
102,0.51,2.258222818374634
103,0.52,2.252919912338257
104,0.52,2.252943992614746
105,0.52,2.2476725578308105
106,0.52,2.2472875118255615
107,0.52,2.245138645172119
108,0.525,2.240863561630249
109,0.53,2.23664927482605
110,0.53,2.2324230670928955
111,0.53,2.2315216064453125
112,0.53,2.228144645690918
113,0.53,2.224155902862549
114,0.53,2.219937801361084
115,0.53,2.2186689376831055
116,0.53,2.212327480316162
117,0.535,2.2074530124664307
118,0.535,2.2052605152130127
119,0.535,2.2039761543273926
120,0.535,2.200545310974121
121,0.535,2.1961607933044434
122,0.535,2.196512222290039
123,0.535,2.1948916912078857
124,0.535,2.190553665161133
125,0.535,2.189302444458008
126,0.535,2.188687562942505
127,0.535,2.1878528594970703
128,0.535,2.1844887733459473
129,0.545,2.1822259426116943
130,0.545,2.1770429611206055
