iter,test acc,w diff
0,0.52,1.6824979782104492
1,0.52,1.6749223470687866
2,0.54,1.667351484298706
3,0.55,1.6597872972488403
4,0.55,1.652233362197876
5,0.56,1.6446940898895264
6,0.56,1.6371721029281616
7,0.55,1.6296710968017578
8,0.54,1.622194528579712
9,0.54,1.6147465705871582
10,0.54,1.6073294878005981
11,0.53,1.5999468564987183
12,0.53,1.5926029682159424
13,0.53,1.585300326347351
14,0.54,1.578041672706604
15,0.53,1.570831298828125
16,0.54,1.5636717081069946
17,0.54,1.556565761566162
18,0.55,1.5495163202285767
19,0.56,1.5425266027450562
20,0.56,1.5355980396270752
21,0.56,1.528734803199768
22,0.55,1.5219380855560303
23,0.55,1.5152108669281006
24,0.53,1.508554220199585
25,0.55,1.5019720792770386
26,0.56,1.4954638481140137
27,0.56,1.4890333414077759
28,0.56,1.4826809167861938
29,0.57,1.4764087200164795
30,0.59,1.4702180624008179
31,0.6,1.4641093015670776
32,0.6,1.4580844640731812
33,0.58,1.4521434307098389
34,0.59,1.446269154548645
35,0.58,1.4404796361923218
36,0.59,1.4347400665283203
37,0.59,1.4290754795074463
38,0.58,1.423508644104004
39,0.61,1.4179829359054565
40,0.6,1.4125357866287231
41,0.6,1.407194972038269
42,0.61,1.4018893241882324
43,0.61,1.396734356880188
44,0.6,1.3914424180984497
45,0.61,1.386299967765808
46,0.61,1.3810319900512695
47,0.61,1.3759294748306274
48,0.6,1.370713710784912
49,0.61,1.3656604290008545
50,0.6,1.3604073524475098
51,0.61,1.3553940057754517
52,0.61,1.350157380104065
53,0.61,1.3451361656188965
54,0.61,1.3399269580841064
55,0.61,1.3349668979644775
56,0.61,1.329824447631836
57,0.61,1.3247014284133911
58,0.61,1.3197036981582642
59,0.61,1.3145989179611206
60,0.62,1.3096429109573364
61,0.62,1.3046156167984009
62,0.62,1.2996652126312256
63,0.63,1.294593095779419
64,0.62,1.2897069454193115
65,0.63,1.284655213356018
66,0.62,1.2798107862472534
67,0.62,1.2747808694839478
68,0.62,1.269925594329834
69,0.62,1.2649955749511719
70,0.62,1.2602216005325317
71,0.62,1.2552289962768555
72,0.62,1.2504969835281372
73,0.62,1.245527744293213
74,0.62,1.2407804727554321
75,0.62,1.2358447313308716
76,0.62,1.2311733961105347
77,0.62,1.2263380289077759
78,0.62,1.2217185497283936
79,0.62,1.2168155908584595
80,0.62,1.212178111076355
81,0.62,1.207310438156128
82,0.62,1.202751874923706
83,0.62,1.1979995965957642
84,0.61,1.1934924125671387
85,0.62,1.188660740852356
86,0.61,1.1841963529586792
87,0.62,1.1793917417526245
88,0.62,1.1748937368392944
89,0.62,1.1701266765594482
90,0.62,1.1657229661941528
91,0.62,1.1610780954360962
92,0.63,1.1567249298095703
93,0.62,1.1519982814788818
94,0.63,1.1476112604141235
95,0.62,1.1429228782653809
96,0.63,1.138630986213684
97,0.62,1.1339725255966187
98,0.63,1.1297223567962646
99,0.63,1.125190019607544
100,0.63,1.1209135055541992
101,0.63,1.1163079738616943
102,0.63,1.1121273040771484
103,0.63,1.1075527667999268
104,0.64,1.1034131050109863
105,0.63,1.098976492881775
106,0.61,1.094507098197937
107,0.63,1.0903403759002686
108,0.61,1.0859017372131348
109,0.63,1.0817776918411255
110,0.61,1.0773694515228271
111,0.63,1.073206901550293
112,0.61,1.0689436197280884
113,0.64,1.0648927688598633
114,0.61,1.0605390071868896
115,0.64,1.0565303564071655
116,0.61,1.0522089004516602
117,0.65,1.0481609106063843
118,0.61,1.0439937114715576
119,0.64,1.040056824684143
120,0.61,1.0357918739318848
121,0.64,1.0318958759307861
122,0.61,1.0276635885238647
123,0.64,1.0237289667129517
124,0.63,1.0195385217666626
125,0.64,1.0157049894332886
126,0.63,1.0116599798202515
127,0.64,1.007875919342041
128,0.64,1.0037344694137573
129,0.64,0.9999902248382568
130,0.64,0.9958825707435608
131,0.67,0.9920904040336609
132,0.65,0.9880251288414001
133,0.67,0.9843419790267944
134,0.65,0.9804215431213379
135,0.67,0.9767860770225525
136,0.65,0.9727715849876404
137,0.68,0.9690894484519958
138,0.66,0.9651176333427429
139,0.69,0.9615421295166016
140,0.67,0.9577219486236572
141,0.69,0.9531300067901611
142,0.68,0.94916832447052
143,0.69,0.9446419477462769
144,0.69,0.9406736493110657
145,0.67,0.9367942810058594
146,0.69,0.9322516918182373
147,0.68,0.928365170955658
148,0.7,0.9238896369934082
149,0.69,0.9201225638389587
150,0.68,0.9163023233413696
151,0.68,0.9129247665405273
152,0.68,0.9091395735740662
153,0.69,0.9046754240989685
154,0.68,0.9008843898773193
155,0.68,0.8972987532615662
156,0.68,0.8928356170654297
157,0.68,0.8891098499298096
158,0.7,0.884717583656311
159,0.68,0.880986750125885
160,0.68,0.8773431181907654
161,0.69,0.872941255569458
162,0.68,0.8694193363189697
163,0.69,0.8658167719841003
164,0.68,0.8621973395347595
165,0.7,0.8578668236732483
166,0.68,0.8542428016662598
167,0.7,0.8507207036018372
168,0.68,0.8472699522972107
169,0.7,0.8430114984512329
170,0.7,0.8394137620925903
171,0.68,0.8359021544456482
172,0.69,0.8328028321266174
173,0.68,0.8294579982757568
174,0.7,0.8252216577529907
175,0.69,0.8217256665229797
176,0.7,0.8182933330535889
177,0.7,0.8148427605628967
178,0.7,0.8106696605682373
179,0.71,0.8072162866592407
180,0.71,0.8038648366928101
181,0.7,0.8005859851837158
182,0.71,0.7964887619018555
183,0.72,0.793062686920166
184,0.69,0.7897213697433472
185,0.71,0.7856216430664062
186,0.7,0.7822776436805725
187,0.71,0.7790073156356812
188,0.7,0.7758339643478394
189,0.72,0.771812915802002
190,0.7,0.7684964537620544
191,0.69,0.7652633190155029
192,0.7,0.762432336807251
193,0.72,0.7592539191246033
194,0.7,0.7561464309692383
195,0.73,0.7522210478782654
196,0.71,0.7489681243896484
197,0.7,0.745797872543335
198,0.73,0.7418736219406128
199,0.7,0.7387017011642456
200,0.74,0.7356054186820984
201,0.7,0.7326027750968933
202,0.73,0.7287591695785522
203,0.71,0.7256156802177429
204,0.71,0.7225529551506042
205,0.71,0.719903826713562
206,0.7,0.7170025706291199
207,0.72,0.7139626145362854
208,0.73,0.7102174162864685
209,0.73,0.7071370482444763
210,0.71,0.7041369080543518
211,0.73,0.7011768221855164
212,0.71,0.698345422744751
213,0.73,0.6946094036102295
214,0.72,0.6916369199752808
215,0.72,0.6879784464836121
216,0.73,0.6850057244300842
217,0.72,0.6821113228797913
218,0.72,0.6792343854904175
219,0.73,0.6765033006668091
220,0.73,0.6740366816520691
221,0.72,0.6712037324905396
222,0.74,0.6675750613212585
223,0.73,0.6647412776947021
224,0.75,0.6619542837142944
225,0.72,0.6592851877212524
226,0.75,0.6557402014732361
227,0.73,0.652934193611145
228,0.74,0.6502261757850647
229,0.73,0.6474626064300537
230,0.74,0.6439897418022156
231,0.74,0.6413558125495911
232,0.73,0.6386529803276062
233,0.74,0.636356770992279
234,0.73,0.6336864829063416
235,0.74,0.6302511096000671
236,0.73,0.6275803446769714
237,0.74,0.6249631643295288
238,0.73,0.6224521994590759
239,0.74,0.6191003322601318
240,0.73,0.6164571642875671
241,0.73,0.6138869524002075
242,0.74,0.6105456948280334
243,0.73,0.6080999374389648
244,0.74,0.6055648326873779
245,0.73,0.6030209064483643
246,0.74,0.5997632741928101
247,0.73,0.5972195863723755
248,0.74,0.594758927822113
249,0.73,0.5923774242401123
250,0.74,0.5903043150901794
251,0.73,0.5878188014030457
252,0.74,0.5854049921035767
253,0.73,0.5829590559005737
254,0.74,0.5797972083091736
255,0.73,0.5774745345115662
256,0.72,0.5750843286514282
257,0.73,0.5730510950088501
258,0.72,0.5706912279129028
259,0.74,0.5675691366195679
260,0.72,0.5652092695236206
261,0.74,0.5628827214241028
262,0.72,0.5606721043586731
263,0.74,0.5576330423355103
264,0.72,0.5552985072135925
265,0.74,0.5530437231063843
266,0.72,0.550866961479187
267,0.73,0.5479092597961426
268,0.73,0.545600414276123
269,0.72,0.5433580875396729
270,0.73,0.5414738059043884
271,0.72,0.5392604470252991
272,0.71,0.5370550751686096
273,0.71,0.5349864363670349
274,0.74,0.5320655703544617
275,0.72,0.5298758745193481
276,0.74,0.527740478515625
277,0.71,0.5255869030952454
278,0.73,0.5227378010749817
279,0.73,0.5206983089447021
280,0.73,0.5185959935188293
281,0.74,0.516722559928894
282,0.73,0.5146364569664001
283,0.73,0.5118451714515686
284,0.73,0.5097591876983643
285,0.73,0.507710337638855
286,0.73,0.5057622790336609
287,0.73,0.5030503869056702
288,0.72,0.5009878277778625
289,0.73,0.49900490045547485
290,0.72,0.4970875084400177
291,0.73,0.495360404253006
292,0.73,0.49333757162094116
293,0.74,0.49137482047080994
294,0.73,0.48871657252311707
295,0.72,0.48675379157066345
296,0.73,0.48482102155685425
297,0.73,0.48299136757850647
298,0.73,0.4813074469566345
299,0.73,0.47938230633735657
