epoch,test acc
0,0.56
1,0.75
2,0.79
3,0.81
4,0.81
5,0.81
6,0.82
7,0.83
8,0.83
9,0.84
10,0.84
11,0.84
12,0.84
13,0.84
14,0.84
15,0.85
16,0.85
17,0.85
18,0.85
19,0.85
20,0.85
21,0.85
22,0.85
23,0.85
24,0.86
25,0.86
26,0.86
27,0.86
28,0.86
29,0.86
