epoch,test acc
0,0.52
1,0.75
2,0.8
3,0.83
4,0.81
5,0.8
6,0.8
7,0.8
8,0.8
9,0.79
10,0.79
11,0.79
12,0.79
13,0.79
14,0.79
15,0.79
16,0.8
17,0.81
18,0.81
19,0.81
20,0.81
21,0.81
22,0.81
23,0.81
24,0.81
25,0.8
26,0.8
27,0.8
28,0.8
29,0.8
