epoch,test acc
0,0.53
1,0.825
2,0.845
3,0.855
4,0.86
5,0.865
6,0.87
7,0.875
8,0.875
9,0.875
10,0.875
11,0.875
12,0.865
13,0.865
14,0.87
15,0.87
16,0.87
17,0.87
18,0.87
19,0.87
20,0.87
21,0.87
22,0.865
23,0.865
24,0.865
25,0.86
26,0.86
27,0.86
28,0.86
29,0.86
