epoch,test acc
0,0.5
1,0.815
2,0.825
3,0.84
4,0.84
5,0.835
6,0.835
7,0.835
8,0.84
9,0.84
10,0.84
11,0.84
12,0.84
13,0.845
14,0.845
15,0.845
16,0.845
17,0.85
18,0.85
19,0.85
20,0.85
21,0.85
22,0.85
23,0.85
24,0.85
25,0.85
26,0.85
27,0.85
28,0.85
29,0.85
