iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,12.874985694885254,8.529582023620605,51.309898376464844
1,12.895866394042969,8.529582023620605,53.08201217651367
2,11.430360794067383,8.529582023620605,51.928218841552734
3,13.63464641571045,8.529582023620605,51.850135803222656
4,10.481759071350098,8.529582023620605,53.290916442871094
5,14.103954315185547,8.529582023620605,51.22142791748047
6,10.255389213562012,8.529582023620605,53.610355377197266
7,14.543249130249023,8.529582023620605,51.10346221923828
8,10.184026718139648,8.529582023620605,51.51352310180664
9,11.359772682189941,8.529582023620605,54.43718719482422
10,13.824536323547363,8.529582023620605,53.66604995727539
11,16.47014808654785,12.765789985656738,53.61814498901367
12,10.305939674377441,8.529582023620605,51.50767135620117
13,8.01716136932373,12.765789985656738,52.160560607910156
14,13.092768669128418,12.765789985656738,52.760433197021484
15,13.312919616699219,8.529582023620605,52.0433464050293
16,13.069631576538086,12.765789985656738,51.08114242553711
17,9.854207038879395,14.624028205871582,53.75825119018555
18,10.837292671203613,12.765789985656738,51.67940902709961
19,13.497987747192383,9.939355850219727,51.579891204833984
20,13.870284080505371,12.765789985656738,52.7107048034668
21,13.196609497070312,14.624028205871582,51.20675277709961
22,12.852460861206055,12.765789985656738,52.28635787963867
23,13.899744987487793,12.765789985656738,52.17662811279297
24,12.335800170898438,11.249771118164062,51.530704498291016
25,9.702741622924805,12.765789985656738,53.12403106689453
26,13.755942344665527,11.249771118164062,53.831207275390625
27,9.22692584991455,12.765789985656738,51.9882926940918
28,13.271936416625977,12.765789985656738,51.83921813964844
29,11.814519882202148,14.624028205871582,52.64784622192383
30,11.744180679321289,12.765789985656738,54.06715393066406
31,15.526857376098633,11.249771118164062,50.965476989746094
32,11.84437084197998,12.765789985656738,50.54013442993164
33,13.126941680908203,12.765789985656738,53.57244110107422
34,11.027403831481934,14.624028205871582,52.494319915771484
35,9.476973533630371,12.765789985656738,52.20124816894531
36,13.196670532226562,11.249771118164062,53.08073043823242
37,11.122536659240723,12.765789985656738,51.9775276184082
38,8.163944244384766,12.765789985656738,51.123497009277344
39,10.636479377746582,9.49299144744873,53.09177780151367
40,12.765789985656738,12.765789985656738,52.32456970214844
41,11.875908851623535,11.249771118164062,53.1402702331543
42,11.047921180725098,12.765789985656738,51.96810531616211
43,13.82702350616455,12.765789985656738,52.199134826660156
44,10.001601219177246,14.624028205871582,51.286285400390625
45,11.916351318359375,12.765789985656738,53.51010513305664
46,12.970267295837402,11.249771118164062,51.151580810546875
47,19.28203773498535,12.765789985656738,50.997169494628906
48,10.0443754196167,15.856471061706543,53.19630432128906
49,10.081023216247559,9.49299144744873,52.625762939453125
50,12.204889297485352,12.765789985656738,51.17805862426758
51,9.702024459838867,11.249771118164062,51.801734924316406
52,9.595788955688477,15.856471061706543,53.302799224853516
53,10.313218116760254,15.856471061706543,53.93947982788086
54,9.779121398925781,9.49299144744873,51.94851303100586
55,9.201753616333008,12.765789985656738,51.071529388427734
56,11.205785751342773,13.069631576538086,52.236175537109375
57,10.009115219116211,12.765789985656738,53.11789321899414
58,14.245987892150879,15.856471061706543,52.09529113769531
59,10.403809547424316,11.249771118164062,51.174442291259766
60,9.449271202087402,15.856471061706543,51.7866096496582
61,9.331768989562988,13.069631576538086,51.96708297729492
62,11.770636558532715,12.765789985656738,53.511749267578125
63,14.180574417114258,15.856471061706543,52.15998458862305
64,10.82310962677002,13.069631576538086,50.61246109008789
65,10.184026718139648,12.765789985656738,52.63787078857422
66,10.132883071899414,9.49299144744873,51.972145080566406
67,10.247965812683105,15.856471061706543,53.905147552490234
68,13.890278816223145,15.856471061706543,50.693843841552734
69,11.330721855163574,13.069631576538086,51.038333892822266
70,14.54675579071045,12.765789985656738,51.449058532714844
71,11.205785751342773,11.249771118164062,52.0120849609375
72,11.310208320617676,12.765789985656738,52.23723602294922
73,14.469634056091309,15.856471061706543,51.650108337402344
74,12.645942687988281,13.069631576538086,52.33760070800781
75,12.223215103149414,15.856471061706543,51.47183609008789
76,11.466612815856934,13.069631576538086,52.61185836791992
77,14.103954315185547,12.765789985656738,54.00911331176758
78,14.219280242919922,11.249771118164062,51.050174713134766
79,12.756221771240234,15.856471061706543,53.400901794433594
80,12.645942687988281,12.765789985656738,50.822261810302734
81,13.807168006896973,13.069631576538086,51.224388122558594
82,10.841301918029785,15.856471061706543,52.85336685180664
83,20.510019302368164,13.069631576538086,50.79966354370117
84,11.327855110168457,12.765789985656738,54.016990661621094
85,11.499334335327148,15.856471061706543,51.412635803222656
86,16.0411434173584,13.204044342041016,51.14747619628906
87,10.42537784576416,14.341607093811035,52.25550842285156
88,12.898940086364746,9.49299144744873,53.068790435791016
89,15.612064361572266,15.856471061706543,52.689002990722656
90,12.615028381347656,13.204044342041016,52.60763168334961
91,8.775912284851074,12.765789985656738,53.749351501464844
