iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,12.04821491241455,10.680597305297852,50.63002395629883
1,11.831819534301758,10.680597305297852,52.810768127441406
2,11.264891624450684,10.680597305297852,50.53117370605469
3,7.720181941986084,10.680597305297852,50.9425163269043
4,10.671721458435059,10.680597305297852,52.78766632080078
5,10.577157020568848,11.880684852600098,50.662803649902344
6,8.391528129577637,10.680597305297852,50.8421516418457
7,10.337445259094238,10.680597305297852,52.57501220703125
8,9.761007308959961,11.880684852600098,52.457637786865234
9,12.337963104248047,12.635480880737305,50.970584869384766
10,13.357046127319336,11.880684852600098,50.383087158203125
11,11.19135570526123,12.635480880737305,50.74072265625
12,9.711198806762695,11.880684852600098,50.913818359375
13,11.104412078857422,10.680597305297852,52.83464813232422
14,11.767745018005371,12.635480880737305,52.59423828125
15,11.91604232788086,11.880684852600098,50.517539978027344
16,9.200810432434082,12.635480880737305,52.677581787109375
17,11.9588041305542,11.880684852600098,50.48859786987305
18,12.344232559204102,10.680597305297852,52.92755889892578
19,11.715804100036621,11.880684852600098,50.44623565673828
20,11.19135570526123,12.635480880737305,52.77700424194336
21,7.553996562957764,9.004742622375488,50.590118408203125
22,12.993510246276855,11.880684852600098,52.609798431396484
23,11.625996589660645,12.635480880737305,50.47200012207031
24,11.722405433654785,11.880684852600098,52.39916229248047
25,11.852898597717285,9.004742622375488,52.523868560791016
26,12.40072250366211,9.004742622375488,50.39088439941406
27,9.224749565124512,11.880684852600098,50.86725997924805
28,16.421539306640625,9.004742622375488,50.54880142211914
29,12.546428680419922,11.880684852600098,52.68719482421875
30,11.488496780395508,10.680597305297852,52.83989715576172
31,8.075750350952148,9.004742622375488,52.82377243041992
32,11.880684852600098,11.880684852600098,52.75605392456055
33,13.604464530944824,12.635480880737305,50.46611785888672
34,9.200810432434082,11.880684852600098,50.763893127441406
35,12.966148376464844,9.004742622375488,50.53291320800781
36,9.820226669311523,9.004742622375488,50.727378845214844
37,11.130173683166504,11.880684852600098,52.598419189453125
38,9.578446388244629,9.004742622375488,50.61323165893555
39,12.648573875427246,11.880684852600098,50.781005859375
40,9.382950782775879,9.004742622375488,50.73982620239258
41,8.730118751525879,12.635480880737305,50.60158157348633
42,11.834153175354004,11.880684852600098,52.77581024169922
43,10.079239845275879,9.004742622375488,50.79433822631836
44,13.746149063110352,11.880684852600098,50.534969329833984
45,9.206393241882324,9.004742622375488,50.79240798950195
46,10.868972778320312,11.228459358215332,50.7425651550293
47,9.713590621948242,10.680597305297852,51.0072021484375
48,12.137399673461914,9.004742622375488,50.652992248535156
49,15.401479721069336,11.228459358215332,51.19974136352539
50,10.517989158630371,10.680597305297852,52.37990951538086
51,11.884970664978027,9.004742622375488,52.86939239501953
52,11.217124938964844,11.228459358215332,52.60715866088867
53,11.459243774414062,12.635480880737305,52.636409759521484
54,13.026710510253906,11.228459358215332,50.62569046020508
55,12.217354774475098,10.680597305297852,52.90446853637695
56,12.462512969970703,11.453522682189941,52.37301254272461
57,9.502188682556152,10.680597305297852,52.502525329589844
