iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,10.277643203735352,13.4672269821167,52.762916564941406
1,17.9836483001709,13.4672269821167,54.11327362060547
2,15.306200981140137,13.4672269821167,53.8475227355957
3,14.015593528747559,13.4672269821167,52.794212341308594
4,7.982391357421875,13.4672269821167,52.96348190307617
5,9.827877044677734,13.4672269821167,53.085384368896484
6,13.882221221923828,13.4672269821167,53.292720794677734
7,11.090910911560059,13.4672269821167,53.99177551269531
8,13.031323432922363,13.4672269821167,52.669857025146484
9,12.298287391662598,13.4672269821167,52.452327728271484
10,14.154433250427246,13.4672269821167,54.600494384765625
11,11.27220630645752,13.4672269821167,53.348480224609375
12,11.823561668395996,13.4672269821167,52.20016098022461
13,10.825883865356445,13.4672269821167,52.0543098449707
14,10.588106155395508,12.310043334960938,52.789398193359375
15,9.111279487609863,13.4672269821167,52.591796875
16,14.632965087890625,12.310043334960938,51.67415237426758
17,11.601759910583496,12.310043334960938,52.282310485839844
18,13.212298393249512,13.072129249572754,53.629207611083984
19,9.941427230834961,12.310043334960938,52.74031448364258
20,13.70508098602295,13.072129249572754,51.90283966064453
21,11.591455459594727,12.310043334960938,54.44658279418945
22,12.651993751525879,13.072129249572754,53.861751556396484
23,14.43326187133789,12.310043334960938,52.17753982543945
24,12.040458679199219,13.072129249572754,52.28893280029297
25,11.60226058959961,12.945833206176758,54.152862548828125
26,14.152504920959473,13.072129249572754,53.54937744140625
27,14.413300514221191,12.310043334960938,53.7862663269043
28,13.846612930297852,12.310043334960938,53.79267883300781
29,11.381742477416992,13.22202205657959,52.153255462646484
30,12.750789642333984,12.310043334960938,53.430301666259766
31,11.36374282836914,13.22202205657959,53.41150665283203
32,12.065373420715332,13.072129249572754,51.979637145996094
33,13.965376853942871,12.310043334960938,52.95273208618164
34,17.56212043762207,12.945833206176758,53.11274719238281
35,11.897845268249512,13.22202205657959,55.8582763671875
36,12.009222030639648,13.78580379486084,52.02092742919922
37,9.451434135437012,13.22202205657959,53.21537399291992
38,12.712661743164062,12.310043334960938,52.859832763671875
39,12.549881935119629,13.22202205657959,52.97941589355469
40,13.34645938873291,12.310043334960938,52.07817840576172
41,14.951223373413086,13.22202205657959,52.847129821777344
42,13.38064956665039,13.78580379486084,53.61262130737305
43,10.86259937286377,13.072129249572754,53.18112564086914
44,15.098937034606934,12.310043334960938,52.60523223876953
45,12.025815963745117,13.22202205657959,52.765289306640625
46,11.244823455810547,13.78580379486084,54.5753173828125
47,8.247761726379395,13.22202205657959,55.05353546142578
48,13.624841690063477,13.195270538330078,53.12746047973633
49,15.570576667785645,13.22202205657959,53.471492767333984
50,15.073166847229004,12.310043334960938,53.62340545654297
51,13.56009578704834,13.22202205657959,52.83385467529297
52,14.632965087890625,13.072129249572754,52.54627227783203
53,13.487903594970703,12.310043334960938,53.34537124633789
54,10.754908561706543,13.78580379486084,54.18092727661133
55,9.884842872619629,13.22202205657959,53.39462661743164
56,12.396201133728027,13.195270538330078,55.16812515258789
57,11.514556884765625,13.22202205657959,52.67631912231445
58,20.78559112548828,13.22202205657959,54.115177154541016
59,11.874886512756348,12.310043334960938,54.01799774169922
60,16.651044845581055,13.22202205657959,52.875205993652344
61,11.79737663269043,13.78580379486084,52.96834945678711
62,11.020922660827637,13.072129249572754,54.089942932128906
63,10.238713264465332,12.310043334960938,52.808433532714844
64,12.417969703674316,13.22202205657959,52.35324478149414
65,13.631959915161133,13.195270538330078,53.79071807861328
66,11.726570129394531,13.22202205657959,52.83478546142578
67,14.811864852905273,13.78580379486084,53.63628005981445
68,9.221590042114258,13.22202205657959,54.5948371887207
69,12.018901824951172,12.310043334960938,52.7941780090332
70,13.55207633972168,13.22202205657959,53.78034973144531
71,13.155786514282227,12.310043334960938,53.096534729003906
72,13.305509567260742,13.22202205657959,53.78456497192383
73,8.568675994873047,13.78580379486084,52.69868850708008
74,11.783743858337402,13.22202205657959,54.656620025634766
75,10.155943870544434,13.195270538330078,53.35881042480469
76,10.584330558776855,13.22202205657959,53.30896759033203
77,11.350062370300293,12.310043334960938,52.65638732910156
78,11.342758178710938,13.22202205657959,53.79262924194336
79,11.262909889221191,13.78580379486084,52.298160552978516
80,10.846545219421387,13.072129249572754,54.642398834228516
81,7.291990756988525,12.310043334960938,52.61708068847656
82,13.662479400634766,13.22202205657959,54.872798919677734
83,12.143523216247559,12.103114128112793,52.499271392822266
84,12.261916160583496,13.22202205657959,52.587154388427734
85,13.031323432922363,13.195270538330078,53.7979850769043
86,14.942136764526367,13.22202205657959,52.48948287963867
87,12.193119049072266,13.22202205657959,53.291805267333984
88,9.609687805175781,12.103114128112793,52.134239196777344
89,12.81678581237793,16.904539108276367,52.48902893066406
90,14.630969047546387,12.103114128112793,54.9915885925293
91,12.234301567077637,13.22202205657959,54.161705017089844
92,14.451248168945312,13.195270538330078,52.646183013916016
93,10.998100280761719,13.656927108764648,52.351295471191406
94,13.172989845275879,12.103114128112793,52.93020248413086
95,11.825407981872559,13.22202205657959,53.068546295166016
96,12.068014144897461,13.072129249572754,52.3533935546875
97,12.15929889678955,12.310043334960938,53.30061340332031
98,12.574965476989746,12.103114128112793,52.297237396240234
99,12.654654502868652,13.656927108764648,52.74217224121094
100,14.47745132446289,13.22202205657959,54.615570068359375
101,16.163312911987305,13.195270538330078,54.34726333618164
102,15.057821273803711,13.656927108764648,53.9745979309082
103,15.248522758483887,12.103114128112793,53.81371307373047
104,10.353556632995605,13.22202205657959,53.10268783569336
105,16.225379943847656,13.195270538330078,52.734840393066406
106,12.102770805358887,13.656927108764648,52.010498046875
107,16.796403884887695,13.22202205657959,53.68983459472656
108,11.865535736083984,12.103114128112793,52.032936096191406
109,13.260049819946289,13.656927108764648,52.31427001953125
110,12.733473777770996,13.195270538330078,54.078651428222656
111,11.591455459594727,13.22202205657959,52.78318786621094
112,11.350062370300293,12.103114128112793,53.53559494018555
113,12.851168632507324,13.656927108764648,54.2433967590332
114,11.736063003540039,14.134748458862305,52.8936767578125
115,12.81678581237793,13.195270538330078,55.49688720703125
116,11.578282356262207,17.79536247253418,54.70264434814453
117,13.338644981384277,13.22202205657959,52.3161735534668
118,11.13675594329834,13.656927108764648,52.560028076171875
119,10.823952674865723,13.195270538330078,54.19198226928711
120,9.280437469482422,13.22202205657959,52.8100471496582
121,9.998753547668457,12.103114128112793,53.394222259521484
122,13.466181755065918,13.656927108764648,53.823875427246094
