iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,10.995384216308594,12.76923656463623,51.64411163330078
1,11.480316162109375,12.76923656463623,52.7068977355957
2,9.648093223571777,12.76923656463623,51.257015228271484
3,12.566688537597656,12.76923656463623,51.61075973510742
4,9.12684154510498,12.76923656463623,52.83430099487305
5,11.1908597946167,12.76923656463623,52.33934783935547
6,12.4984130859375,12.76923656463623,51.92211151123047
7,10.868620872497559,12.76923656463623,52.10696029663086
8,9.548891067504883,12.76923656463623,52.010074615478516
9,10.721589088439941,9.588916778564453,52.686038970947266
10,12.623499870300293,12.76923656463623,52.76923751831055
11,14.079675674438477,9.588916778564453,51.81351089477539
12,8.680769920349121,12.76923656463623,52.43571853637695
13,10.377320289611816,9.588916778564453,52.35107421875
14,8.63129997253418,12.76923656463623,51.57693099975586
15,9.585559844970703,9.588916778564453,52.1881217956543
16,9.671736717224121,12.76923656463623,51.692832946777344
17,10.289541244506836,9.588916778564453,51.97218322753906
18,8.265907287597656,9.588916778564453,51.65001678466797
19,11.089821815490723,12.76923656463623,51.487403869628906
20,11.1908597946167,9.588916778564453,51.668800354003906
21,11.972146987915039,12.76923656463623,51.989994049072266
22,11.906444549560547,9.588916778564453,51.84856414794922
23,11.305233001708984,12.76923656463623,52.141422271728516
24,11.062692642211914,9.588916778564453,52.57467269897461
25,8.527958869934082,12.76923656463623,52.159820556640625
26,12.446802139282227,9.588916778564453,52.26698684692383
27,9.671736717224121,9.588916778564453,52.10528564453125
28,9.98057746887207,12.76923656463623,52.22013854980469
29,12.091761589050293,9.588916778564453,51.731693267822266
30,10.849006652832031,12.76923656463623,52.36048889160156
31,8.986298561096191,9.588916778564453,51.785865783691406
32,11.20766830444336,12.76923656463623,51.983680725097656
33,9.983392715454102,9.588916778564453,52.12528991699219
34,7.570472717285156,12.76923656463623,51.675209045410156
35,10.995384216308594,9.588916778564453,51.40867233276367
36,10.715031623840332,9.588916778564453,52.15798568725586
37,11.614052772521973,12.76923656463623,52.56343460083008
38,10.20877742767334,9.588916778564453,51.735992431640625
39,10.904470443725586,12.76923656463623,52.06538772583008
40,8.785421371459961,10.484612464904785,52.14990997314453
41,9.98057746887207,12.76923656463623,52.0357551574707
42,14.516000747680664,9.588916778564453,51.93913269042969
43,9.938441276550293,9.588916778564453,52.2066764831543
44,11.434041023254395,12.76923656463623,51.99076843261719
45,10.893815994262695,13.028769493103027,52.45269775390625
46,13.00256633758545,12.76923656463623,51.878082275390625
47,11.666990280151367,13.028769493103027,52.22502517700195
48,11.480316162109375,12.76923656463623,52.36123275756836
49,8.105420112609863,10.484612464904785,52.23068618774414
50,10.489105224609375,13.028769493103027,51.47709274291992
51,11.480316162109375,9.917905807495117,51.6588249206543
52,11.620829582214355,9.588916778564453,52.35417175292969
53,8.29683780670166,12.76923656463623,51.99304962158203
54,10.219298362731934,13.028769493103027,51.47377395629883
55,9.953234672546387,9.917905807495117,52.477108001708984
56,9.802109718322754,9.588916778564453,52.14670181274414
57,13.61426830291748,9.917905807495117,51.83528518676758
58,12.806109428405762,9.588916778564453,51.825469970703125
59,10.018189430236816,13.028769493103027,52.02116394042969
60,12.816184043884277,12.76923656463623,52.0660514831543
61,8.876056671142578,13.028769493103027,52.17918014526367
62,12.816184043884277,9.917905807495117,52.213382720947266
63,8.585807800292969,9.588916778564453,51.84781265258789
64,11.480316162109375,13.117525100708008,52.52595520019531
65,10.568636894226074,13.028769493103027,52.529693603515625
66,12.446290016174316,9.917905807495117,51.997005462646484
67,10.758337020874023,9.588916778564453,51.1253776550293
68,8.867424011230469,13.028769493103027,52.17445373535156
69,10.131421089172363,9.961772918701172,52.39789581298828
70,10.25513744354248,10.5889310836792,50.587005615234375
71,12.852920532226562,9.961772918701172,51.055580139160156
72,12.824834823608398,11.736372947692871,51.0295524597168
73,10.521206855773926,9.588916778564453,51.37251281738281
74,10.451388359069824,9.917905807495117,51.67066955566406
75,9.047615051269531,10.5889310836792,52.50625991821289
76,10.286069869995117,9.961772918701172,52.34444046020508
77,12.090975761413574,10.5889310836792,52.0202522277832
78,9.127970695495605,13.028769493103027,51.810340881347656
79,10.528424263000488,9.917905807495117,52.44172286987305
80,9.648093223571777,9.588916778564453,52.30882263183594
81,9.404149055480957,8.876056671142578,51.89250564575195
82,10.273804664611816,13.028769493103027,51.73057556152344
83,12.325560569763184,13.117525100708008,52.09111022949219
