iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,10.239691734313965,10.380534172058105,53.092063903808594
1,9.389764785766602,10.380534172058105,51.194183349609375
2,8.90404224395752,10.380534172058105,51.154754638671875
3,13.183029174804688,10.380534172058105,51.04153823852539
4,12.041590690612793,10.380534172058105,52.85319519042969
5,12.38389778137207,10.380534172058105,51.751888275146484
6,10.69877815246582,10.635066032409668,51.30439758300781
7,10.708738327026367,10.635066032409668,52.717769622802734
8,8.251953125,9.707615852355957,53.16617965698242
9,10.358724594116211,10.380534172058105,52.240821838378906
10,8.501358985900879,9.707615852355957,53.20657730102539
11,10.168935775756836,10.635066032409668,52.291656494140625
12,12.408578872680664,12.872889518737793,53.13661193847656
13,11.828688621520996,10.380534172058105,51.26846694946289
14,12.248054504394531,10.635066032409668,51.450225830078125
15,12.840617179870605,12.872889518737793,51.907352447509766
16,14.151000022888184,10.380534172058105,52.763797760009766
17,11.045132637023926,13.227876663208008,52.2611198425293
18,11.977612495422363,10.380534172058105,51.680992126464844
19,11.378934860229492,12.872889518737793,53.168521881103516
20,11.890580177307129,10.380534172058105,51.40799331665039
21,10.498540878295898,12.872889518737793,51.07426071166992
22,9.02895450592041,10.380534172058105,51.53053283691406
23,10.237253189086914,11.427474021911621,51.712913513183594
24,8.86543083190918,10.380534172058105,52.724029541015625
25,10.487998962402344,12.872889518737793,51.278682708740234
26,11.049206733703613,10.380534172058105,52.418296813964844
27,11.768864631652832,11.427474021911621,52.798866271972656
28,10.544147491455078,10.380534172058105,51.25345993041992
29,10.80486011505127,12.872889518737793,51.694766998291016
30,10.982026100158691,10.380534172058105,51.356414794921875
31,7.467227458953857,13.227876663208008,53.04143524169922
32,11.026843070983887,10.380534172058105,51.50695037841797
33,14.006182670593262,11.427474021911621,51.51655960083008
34,12.38389778137207,10.380534172058105,52.79134750366211
35,9.899430274963379,9.707615852355957,52.50425338745117
36,12.070326805114746,10.635066032409668,52.367820739746094
37,9.869159698486328,12.872889518737793,51.95061492919922
38,9.2741117477417,10.380534172058105,53.005252838134766
39,8.967174530029297,11.427474021911621,51.75365447998047
40,13.427069664001465,10.380534172058105,51.98538589477539
41,10.751518249511719,12.872889518737793,51.80055236816406
42,12.2489595413208,10.380534172058105,51.29824447631836
43,12.100422859191895,10.635066032409668,51.85945510864258
44,12.449441909790039,11.427474021911621,51.914974212646484
45,10.381890296936035,10.380534172058105,52.393035888671875
46,10.964174270629883,12.872889518737793,53.2994270324707
47,10.095573425292969,10.380534172058105,51.03691864013672
48,12.176358222961426,13.227876663208008,52.11668014526367
49,13.502752304077148,10.380534172058105,51.423702239990234
50,10.485426902770996,11.427474021911621,51.55513381958008
51,10.641475677490234,10.380534172058105,53.39642333984375
52,11.31779956817627,12.872889518737793,50.96731948852539
53,11.403085708618164,10.380534172058105,52.858245849609375
54,8.92496109008789,11.427474021911621,51.5513916015625
55,8.00109577178955,10.380534172058105,51.45914840698242
56,10.322551727294922,9.707615852355957,52.911521911621094
57,10.425982475280762,10.380534172058105,52.667720794677734
58,15.129145622253418,12.872889518737793,52.368408203125
59,7.93046236038208,10.41314697265625,52.55666732788086
60,11.457784652709961,13.227876663208008,50.93207931518555
61,11.584465980529785,8.934389114379883,51.39063262939453
62,11.843132019042969,12.872889518737793,53.07179641723633
63,12.422195434570312,10.380534172058105,51.32630157470703
64,13.035935401916504,11.427474021911621,51.83399963378906
65,10.69877815246582,10.41314697265625,51.40053939819336
66,11.31413745880127,8.934389114379883,52.286712646484375
67,11.675558090209961,13.227876663208008,52.292816162109375
68,12.038321495056152,12.872889518737793,52.84075927734375
69,12.13153076171875,10.41314697265625,53.008453369140625
70,13.214079856872559,8.934389114379883,52.836734771728516
71,11.058265686035156,9.707615852355957,50.984153747558594
72,12.070326805114746,13.227876663208008,51.38722610473633
73,9.289470672607422,8.934389114379883,52.2890625
74,9.105661392211914,12.872889518737793,51.944236755371094
75,10.631627082824707,10.380534172058105,52.894718170166016
76,12.197571754455566,12.872889518737793,51.37146759033203
77,11.098428726196289,8.934389114379883,51.90593338012695
78,10.927741050720215,13.227876663208008,52.92388916015625
79,12.61948299407959,10.41314697265625,52.72316360473633
80,13.91760540008545,12.872889518737793,51.944149017333984
81,11.974502563476562,8.934389114379883,52.59235763549805
82,10.964174270629883,10.380534172058105,51.69156265258789
83,10.158218383789062,13.227876663208008,52.18741226196289
84,10.133479118347168,8.934389114379883,51.66241455078125
85,12.011652946472168,12.872889518737793,51.27024459838867
86,10.60373306274414,10.41314697265625,52.506935119628906
87,10.810142517089844,13.227876663208008,53.10404968261719
88,9.922780990600586,8.934389114379883,51.22030258178711
89,8.798836708068848,9.707615852355957,51.88954544067383
90,11.727943420410156,12.872889518737793,51.427303314208984
91,13.639375686645508,10.41314697265625,52.7464714050293
92,9.796231269836426,13.227876663208008,52.1310920715332
93,10.13962459564209,8.934389114379883,52.879478454589844
94,8.271440505981445,13.227876663208008,52.82320022583008
95,11.90368938446045,10.41314697265625,51.02686309814453
96,11.508978843688965,12.872889518737793,52.91225051879883
97,10.061281204223633,8.934389114379883,52.81163024902344
98,10.950267791748047,9.707615852355957,51.1827392578125
99,10.158218383789062,10.380534172058105,50.94533157348633
100,12.557034492492676,11.427474021911621,52.14628982543945
101,9.435325622558594,8.934389114379883,52.68619155883789
102,9.869159698486328,12.038321495056152,51.747859954833984
103,9.289470672607422,10.380534172058105,52.72788619995117
104,10.264484405517578,8.934389114379883,50.93832015991211
105,10.279887199401855,13.227876663208008,51.032676696777344
106,12.195746421813965,10.41314697265625,52.09754180908203
107,9.526484489440918,12.872889518737793,52.28434753417969
108,9.693879127502441,8.934389114379883,52.77745056152344
109,9.04038143157959,13.227876663208008,52.414798736572266
110,9.30114459991455,10.380534172058105,53.294517517089844
111,9.87982177734375,12.872889518737793,51.5274543762207
112,10.045862197875977,8.934389114379883,51.30095672607422
113,8.86771011352539,13.227876663208008,51.46748352050781
114,10.996524810791016,10.41314697265625,50.998538970947266
115,9.272310256958008,9.707615852355957,51.642791748046875
116,11.466561317443848,12.038321495056152,51.54950714111328
117,12.177733421325684,10.41314697265625,51.404335021972656
118,8.798836708068848,8.934389114379883,53.002197265625
119,9.265336990356445,11.931686401367188,52.41313934326172
120,10.899736404418945,10.380534172058105,51.66314697265625
121,13.65951919555664,10.562487602233887,52.89636993408203
122,10.764181137084961,8.934389114379883,52.11000061035156
123,10.560619354248047,11.931686401367188,52.954524993896484
124,11.379101753234863,10.380534172058105,52.97008514404297
125,10.89556884765625,13.227876663208008,51.81039810180664
126,9.922780990600586,10.41314697265625,52.49924087524414
127,7.072688102722168,11.931686401367188,52.72221374511719
128,5.100890636444092,8.934389114379883,53.085243225097656
129,14.416182518005371,11.931686401367188,52.32921600341797
130,8.302453994750977,10.380534172058105,52.67649841308594
131,11.678597450256348,8.934389114379883,51.693603515625
132,11.304939270019531,11.931686401367188,50.99835968017578
133,10.993327140808105,12.038321495056152,53.03090286254883
134,14.780536651611328,7.670864105224609,52.87770080566406
135,11.471720695495605,11.931686401367188,51.07140350341797
136,11.378934860229492,10.380534172058105,53.302833557128906
137,11.02340316772461,8.934389114379883,51.102535247802734
138,11.32962703704834,11.931686401367188,52.618797302246094
139,12.33856201171875,8.934389114379883,51.2602653503418
140,11.093316078186035,13.227876663208008,51.45738983154297
141,9.375225067138672,10.380534172058105,51.03019714355469
142,11.737865447998047,11.931686401367188,52.77732849121094
143,14.233509063720703,10.41314697265625,53.0207633972168
144,12.408578872680664,11.931686401367188,51.25505447387695
145,10.538355827331543,8.934389114379883,52.54719924926758
