iter,sgd perceptual loss,baseline perceptual loss,student perceptual loss
0,10.703516006469727,10.86561393737793,53.131561279296875
1,13.703313827514648,10.86561393737793,53.03163528442383
2,10.738591194152832,10.86561393737793,53.040164947509766
3,10.14513874053955,10.86561393737793,52.713104248046875
4,8.87941837310791,10.86561393737793,52.805904388427734
5,9.409439086914062,10.86561393737793,53.310508728027344
6,12.898033142089844,10.86561393737793,53.451534271240234
7,9.906440734863281,10.86561393737793,52.58448791503906
8,8.424875259399414,10.410370826721191,53.62266540527344
9,10.09945011138916,10.410370826721191,53.008705139160156
10,13.096343040466309,10.332284927368164,53.48727798461914
11,11.14457893371582,10.332284927368164,53.683624267578125
12,9.811043739318848,10.332284927368164,53.518009185791016
13,9.950637817382812,10.332284927368164,52.922149658203125
14,10.07080078125,10.332284927368164,53.62907028198242
15,13.37572193145752,10.332284927368164,53.069305419921875
16,14.111326217651367,10.332284927368164,53.63563919067383
17,10.71578598022461,10.332284927368164,53.757118225097656
18,6.756298542022705,10.332284927368164,52.83382797241211
19,10.233924865722656,10.332284927368164,53.68461608886719
20,10.129668235778809,10.332284927368164,53.104122161865234
21,10.310243606567383,10.332284927368164,53.080501556396484
22,11.135847091674805,10.332284927368164,52.87389373779297
23,10.89836597442627,10.332284927368164,53.018863677978516
24,10.854039192199707,8.084284782409668,52.432132720947266
25,10.841291427612305,10.332284927368164,53.46742630004883
26,13.914839744567871,10.332284927368164,53.41536331176758
27,9.717629432678223,8.084284782409668,53.60942459106445
28,11.310267448425293,10.332284927368164,52.70253372192383
29,11.860671043395996,8.084284782409668,52.74707794189453
30,9.811043739318848,10.332284927368164,54.18109893798828
31,9.987810134887695,8.084284782409668,54.00074768066406
32,13.314801216125488,10.332284927368164,52.99660110473633
33,10.157928466796875,8.084284782409668,52.855003356933594
34,9.664141654968262,10.332284927368164,53.54539108276367
35,12.528850555419922,8.084284782409668,52.485782623291016
36,10.271728515625,10.332284927368164,53.57179641723633
37,10.360629081726074,8.084284782409668,53.11915969848633
38,10.912175178527832,10.332284927368164,53.74888229370117
39,9.762819290161133,10.332284927368164,53.66432571411133
40,9.351652145385742,8.084284782409668,52.900291442871094
41,10.663389205932617,10.332284927368164,53.1917839050293
42,15.112255096435547,9.81443977355957,52.867733001708984
43,12.868168830871582,10.332284927368164,52.73299789428711
44,9.812509536743164,9.81443977355957,53.31275939941406
45,15.165682792663574,10.332284927368164,52.57841110229492
46,13.130640983581543,9.81443977355957,53.10747528076172
47,9.838306427001953,10.332284927368164,53.34730529785156
48,8.65263843536377,9.81443977355957,53.078433990478516
49,15.647439956665039,10.332284927368164,53.471675872802734
50,12.716156005859375,8.084284782409668,52.93584442138672
